State FIPS,County FIPS,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
48,067,Cass County,5549.00,4619.00,6479.00,19.30,16.00,22.50,1789.00,1417.00,2161.00,27.80,22.00,33.60,1121.00,857.00,1385.00,24.00,18.30,29.60,34181.00,31850.00,36512.00, , , , , , 
48,069,Castro County,1434.00,1106.00,1762.00,20.10,15.50,24.70,632.00,478.00,786.00,30.40,23.00,37.80,415.00,310.00,520.00,27.90,20.80,34.90,34831.00,31460.00,38202.00, , , , , , 
48,071,Chambers County,2447.00,1919.00,2975.00,8.60,6.80,10.50,882.00,670.00,1095.00,12.20,9.30,15.20,599.00,448.00,750.00,11.30,8.40,14.10,62164.00,56443.00,67886.00, , , , , , 
48,073,Cherokee County,8454.00,6768.00,10140.00,18.60,14.90,22.30,3399.00,2638.00,4160.00,27.60,21.40,33.80,2252.00,1714.00,2790.00,26.40,20.10,32.70,35413.00,32876.00,37949.00, , , , , , 
48,075,Childress County,1346.00,1032.00,1661.00,23.80,18.20,29.40,468.00,354.00,582.00,32.20,24.30,40.00,293.00,217.00,369.00,27.60,20.50,34.80,32218.00,28937.00,35500.00, , , , , , 
48,077,Clay County,1319.00,1016.00,1621.00,12.00,9.20,14.70,371.00,280.00,461.00,16.30,12.30,20.30,236.00,175.00,297.00,13.30,9.80,16.70,46535.00,42630.00,50441.00, , , , , , 
48,079,Cochran County,729.00,560.00,897.00,24.20,18.60,29.80,311.00,236.00,386.00,38.30,29.10,47.60,213.00,160.00,266.00,38.40,28.80,47.90,32832.00,29576.00,36087.00, , , , , , 
48,081,Coke County,450.00,344.00,557.00,13.90,10.60,17.20,144.00,107.00,180.00,22.60,16.80,28.20,91.00,67.00,115.00,18.40,13.50,23.20,33812.00,30514.00,37109.00, , , , , , 
48,083,Coleman County,1835.00,1431.00,2239.00,22.00,17.20,26.90,601.00,452.00,750.00,32.60,24.50,40.60,386.00,286.00,486.00,29.20,21.60,36.70,30457.00,27475.00,33438.00, , , , , , 
48,085,Collin County,44895.00,39119.00,50670.00,6.20,5.40,7.00,15526.00,12901.00,18152.00,7.60,6.30,8.90,9162.00,7426.00,10898.00,6.30,5.10,7.50,80059.00,78112.00,82006.00, , , , , , 
48,087,Collingsworth County,569.00,436.00,702.00,19.50,15.00,24.10,231.00,174.00,289.00,31.60,23.80,39.50,146.00,108.00,184.00,28.10,20.80,35.50,32049.00,28809.00,35289.00, , , , , , 
48,089,Colorado County,2942.00,2327.00,3557.00,14.90,11.80,18.00,1006.00,758.00,1254.00,21.70,16.40,27.00,672.00,499.00,845.00,20.30,15.10,25.50,39317.00,35553.00,43081.00, , , , , , 
48,091,Comal County,10171.00,8404.00,11937.00,9.80,8.10,11.50,3360.00,2639.00,4080.00,13.30,10.50,16.20,2041.00,1563.00,2519.00,11.40,8.70,14.00,58589.00,55927.00,61251.00, , , , , , 
48,093,Comanche County,2314.00,1795.00,2832.00,17.60,13.60,21.50,852.00,647.00,1057.00,27.30,20.80,33.90,553.00,413.00,693.00,25.10,18.70,31.40,34537.00,31091.00,37982.00, , , , , , 
48,095,Concho County,534.00,409.00,659.00,23.70,18.20,29.30,121.00,91.00,152.00,26.50,20.00,33.30,80.00,59.00,101.00,24.90,18.40,31.50,35580.00,31949.00,39210.00, , , , , , 
48,097,Cooke County,5187.00,4189.00,6185.00,13.80,11.20,16.50,1961.00,1546.00,2375.00,20.60,16.20,24.90,1287.00,998.00,1576.00,19.10,14.80,23.30,47684.00,43631.00,51737.00, , , , , , 
48,099,Coryell County,8423.00,6784.00,10062.00,15.30,12.30,18.30,3175.00,2483.00,3868.00,18.10,14.20,22.10,1908.00,1455.00,2361.00,14.50,11.00,17.90,44697.00,41828.00,47567.00, , , , , , 
48,101,Cottle County,331.00,252.00,410.00,21.00,16.00,26.00,125.00,93.00,156.00,37.50,27.90,46.80,83.00,61.00,105.00,33.90,24.90,42.90,30558.00,27581.00,33535.00, , , , , , 
48,103,Crane County,396.00,302.00,489.00,10.40,7.90,12.80,146.00,109.00,183.00,13.40,10.00,16.80,97.00,71.00,123.00,12.00,8.80,15.20,46376.00,41718.00,51034.00, , , , , , 
48,105,Crockett County,558.00,427.00,688.00,15.00,11.50,18.50,193.00,145.00,240.00,20.60,15.40,25.60,125.00,93.00,157.00,19.30,14.30,24.20,39759.00,35751.00,43766.00, , , , , , 
48,107,Crosby County,1489.00,1157.00,1821.00,24.10,18.70,29.40,643.00,486.00,800.00,36.50,27.60,45.40,440.00,329.00,551.00,35.40,26.50,44.40,32771.00,29703.00,35839.00, , , , , , 
48,109,Culberson County,601.00,459.00,743.00,24.30,18.50,30.00,209.00,156.00,262.00,35.50,26.50,44.50,137.00,101.00,173.00,31.90,23.50,40.30,28452.00,25572.00,31333.00, , , , , , 
48,111,Dallam County,802.00,616.00,988.00,13.20,10.10,16.30,408.00,305.00,511.00,22.50,16.80,28.20,256.00,189.00,323.00,20.00,14.80,25.30,36101.00,32674.00,39529.00, , , , , , 
48,113,Dallas County,393765.00,373911.00,413619.00,16.90,16.10,17.80,167374.00,156926.00,177822.00,25.50,23.90,27.10,105253.00,97368.00,113138.00,23.60,21.80,25.30,46468.00,45684.00,47253.00, , , , , , 
48,115,Dawson County,2951.00,2296.00,3606.00,25.50,19.90,31.20,1112.00,846.00,1378.00,34.70,26.40,43.00,755.00,567.00,943.00,33.50,25.20,41.80,31408.00,29472.00,33343.00, , , , , , 
48,117,Deaf Smith County,3770.00,2996.00,4544.00,20.80,16.50,25.00,1758.00,1354.00,2162.00,30.00,23.10,37.00,1151.00,872.00,1430.00,28.00,21.20,34.80,34194.00,30893.00,37496.00, , , , , , 
48,119,Delta County,929.00,715.00,1144.00,17.70,13.60,21.80,312.00,234.00,390.00,26.30,19.70,32.80,205.00,152.00,258.00,23.50,17.40,29.60,34975.00,31530.00,38420.00, , , , , , 
48,121,Denton County,42748.00,38057.00,47439.00,7.10,6.30,7.90,12567.00,10477.00,14656.00,7.50,6.30,8.80,7418.00,5982.00,8854.00,6.40,5.10,7.60,71296.00,68898.00,73694.00, , , , , , 
48,123,DeWitt County,3480.00,2757.00,4202.00,19.40,15.40,23.40,1145.00,877.00,1413.00,27.20,20.80,33.50,738.00,554.00,922.00,24.30,18.30,30.40,34806.00,31947.00,37665.00, , , , , , 
48,125,Dickens County,473.00,364.00,582.00,23.80,18.30,29.30,117.00,88.00,146.00,28.50,21.40,35.50,73.00,54.00,92.00,24.30,18.00,30.70,29579.00,26671.00,32486.00, , , , , , 
48,127,Dimmit County,3185.00,2482.00,3887.00,32.70,25.50,40.00,1359.00,1037.00,1681.00,46.30,35.30,57.30,926.00,701.00,1151.00,44.60,33.80,55.40,25803.00,23415.00,28190.00, , , , , , 
48,129,Donley County,596.00,459.00,733.00,16.60,12.80,20.40,173.00,130.00,216.00,24.00,18.00,30.00,113.00,84.00,142.00,21.40,15.90,26.90,34093.00,30741.00,37444.00, , , , , , 
48,131,Duval County,3086.00,2419.00,3753.00,26.90,21.10,32.70,1131.00,859.00,1404.00,36.50,27.70,45.30,727.00,550.00,904.00,33.70,25.50,41.90,29968.00,26964.00,32971.00, , , , , , 
48,133,Eastland County,3243.00,2560.00,3926.00,18.50,14.60,22.40,1131.00,865.00,1396.00,27.60,21.10,34.00,750.00,563.00,937.00,25.90,19.50,32.40,33835.00,30726.00,36945.00, , , , , , 
48,135,Ector County,19700.00,17113.00,22288.00,15.50,13.50,17.50,8311.00,6716.00,9906.00,21.90,17.70,26.20,5517.00,4398.00,6636.00,21.30,17.00,25.60,44107.00,41296.00,46918.00, , , , , , 
48,137,Edwards County,473.00,361.00,584.00,24.80,19.00,30.70,207.00,155.00,259.00,41.10,30.80,51.40,143.00,106.00,180.00,37.80,28.00,47.60,30120.00,27095.00,33144.00, , , , , , 
48,139,Ellis County,15142.00,12768.00,17516.00,10.70,9.00,12.40,6127.00,5025.00,7228.00,15.60,12.80,18.40,3842.00,3064.00,4620.00,13.80,11.00,16.60,55617.00,52096.00,59138.00, , , , , , 
48,141,El Paso County,204927.00,192849.00,217004.00,28.40,26.80,30.10,89010.00,82676.00,95344.00,39.40,36.60,42.20,56715.00,51970.00,61460.00,36.70,33.60,39.80,35116.00,33742.00,36491.00, , , , , , 
48,143,Erath County,5287.00,4304.00,6271.00,15.80,12.90,18.70,1610.00,1224.00,1996.00,20.00,15.20,24.80,1039.00,779.00,1299.00,18.50,13.80,23.10,37421.00,34191.00,40652.00, , , , , , 
48,145,Falls County,4193.00,3387.00,5000.00,27.70,22.40,33.10,1607.00,1255.00,1959.00,42.00,32.80,51.20,1147.00,892.00,1402.00,40.50,31.50,49.50,30265.00,27602.00,32929.00, , , , , , 
48,147,Fannin County,4852.00,3915.00,5788.00,16.50,13.30,19.60,1593.00,1234.00,1953.00,22.50,17.50,27.60,1014.00,773.00,1255.00,20.00,15.20,24.70,40840.00,37378.00,44302.00, , , , , , 
48,149,Fayette County,2719.00,2107.00,3330.00,12.40,9.60,15.10,825.00,621.00,1030.00,17.40,13.10,21.80,561.00,418.00,704.00,16.20,12.10,20.40,45005.00,41560.00,48450.00, , , , , , 
48,151,Fisher County,626.00,482.00,769.00,16.10,12.40,19.80,193.00,145.00,240.00,24.50,18.40,30.40,128.00,95.00,161.00,20.80,15.40,26.20,33855.00,30617.00,37092.00, , , , , , 
48,153,Floyd County,1429.00,1106.00,1752.00,22.00,17.00,26.90,609.00,460.00,758.00,32.80,24.80,40.90,406.00,302.00,510.00,29.30,21.80,36.80,31264.00,28270.00,34259.00, , , , , , 
48,155,Foard County,251.00,192.00,309.00,18.10,13.90,22.30,84.00,63.00,105.00,27.20,20.40,34.00,57.00,42.00,72.00,23.20,17.10,29.30,29032.00,26769.00,31295.00, , , , , , 
48,157,Fort Bend County,42231.00,35983.00,48478.00,8.40,7.10,9.60,15819.00,13017.00,18621.00,11.20,9.20,13.10,10068.00,8059.00,12077.00,9.70,7.70,11.60,77016.00,74191.00,79841.00, , , , , , 
48,159,Franklin County,1565.00,1217.00,1912.00,14.40,11.20,17.50,563.00,427.00,700.00,22.50,17.10,28.00,358.00,268.00,448.00,19.70,14.70,24.60,40152.00,36289.00,44015.00, , , , , , 
48,161,Freestone County,2345.00,1851.00,2839.00,13.60,10.80,16.50,765.00,579.00,950.00,18.80,14.20,23.30,532.00,397.00,667.00,18.20,13.60,22.90,40664.00,36715.00,44614.00, , , , , , 
48,163,Frio County,4049.00,3127.00,4971.00,28.90,22.30,35.50,1645.00,1241.00,2050.00,38.60,29.20,48.20,1097.00,816.00,1378.00,36.00,26.80,45.30,29583.00,26631.00,32535.00, , , , , , 
48,165,Gaines County,2716.00,2095.00,3337.00,18.30,14.20,22.50,1287.00,978.00,1596.00,27.50,20.90,34.10,878.00,658.00,1098.00,27.70,20.80,34.70,38530.00,34929.00,42131.00, , , , , , 
48,167,Galveston County,34586.00,29852.00,39320.00,12.40,10.70,14.10,11816.00,9607.00,14026.00,16.30,13.30,19.40,8071.00,6477.00,9665.00,15.70,12.60,18.80,52392.00,49789.00,54994.00, , , , , , 
48,169,Garza County,879.00,672.00,1085.00,21.00,16.10,26.00,317.00,239.00,396.00,28.60,21.60,35.70,210.00,155.00,265.00,25.50,18.80,32.10,35571.00,31978.00,39164.00, , , , , , 
48,171,Gillespie County,2270.00,1764.00,2775.00,9.90,7.70,12.10,739.00,556.00,922.00,15.70,11.80,19.60,472.00,350.00,594.00,14.00,10.40,17.60,49818.00,45369.00,54268.00, , , , , , 
48,173,Glasscock County,121.00,91.00,150.00,10.30,7.80,12.80,44.00,32.00,56.00,15.30,11.10,19.40,30.00,22.00,38.00,11.90,8.70,15.10,47583.00,43858.00,51307.00, , , , , , 
48,175,Goliad County,1112.00,864.00,1361.00,15.80,12.30,19.40,345.00,260.00,430.00,22.40,16.90,28.00,220.00,163.00,277.00,18.80,13.90,23.70,44571.00,40184.00,48957.00, , , , , , 
48,177,Gonzales County,3502.00,2770.00,4235.00,18.60,14.70,22.50,1472.00,1129.00,1815.00,28.70,22.00,35.40,955.00,721.00,1189.00,28.20,21.30,35.10,33751.00,30520.00,36983.00, , , , , , 
48,179,Gray County,3072.00,2437.00,3707.00,15.10,12.00,18.30,1086.00,840.00,1333.00,21.40,16.60,26.30,713.00,542.00,884.00,20.20,15.30,25.00,40890.00,37004.00,44777.00, , , , , , 
48,181,Grayson County,14514.00,11932.00,17097.00,12.60,10.30,14.80,5159.00,4035.00,6282.00,18.30,14.30,22.20,3280.00,2485.00,4075.00,16.50,12.50,20.50,44392.00,41728.00,47055.00, , , , , , 
48,183,Gregg County,18351.00,15814.00,20888.00,16.20,13.90,18.40,7079.00,5901.00,8258.00,23.20,19.40,27.10,4316.00,3489.00,5143.00,20.70,16.70,24.60,40900.00,38502.00,43298.00, , , , , , 
48,185,Grimes County,3863.00,3004.00,4722.00,16.80,13.10,20.60,1367.00,1040.00,1693.00,23.40,17.80,28.90,924.00,694.00,1154.00,22.30,16.70,27.80,38799.00,35004.00,42594.00, , , , , , 
48,187,Guadalupe County,10640.00,8764.00,12517.00,9.60,7.90,11.30,4238.00,3355.00,5122.00,14.70,11.70,17.80,2896.00,2216.00,3576.00,13.90,10.60,17.10,52862.00,49697.00,56028.00, , , , , , 
48,189,Hale County,5988.00,4870.00,7107.00,18.00,14.60,21.40,2500.00,1940.00,3061.00,24.10,18.70,29.50,1673.00,1276.00,2070.00,23.10,17.60,28.60,35556.00,32420.00,38691.00, , , , , , 
48,191,Hall County,900.00,694.00,1106.00,26.30,20.30,32.30,386.00,291.00,480.00,42.90,32.30,53.30,257.00,192.00,322.00,37.70,28.20,47.30,27688.00,25085.00,30290.00, , , , , , 
48,193,Hamilton County,1148.00,885.00,1410.00,14.60,11.30,17.90,408.00,306.00,509.00,23.20,17.40,28.90,275.00,204.00,346.00,21.50,15.90,27.00,37194.00,33607.00,40781.00, , , , , , 
48,195,Hansford County,693.00,531.00,855.00,13.50,10.30,16.60,276.00,208.00,343.00,18.40,13.90,22.90,176.00,131.00,221.00,18.20,13.50,22.80,44826.00,40719.00,48933.00, , , , , , 
48,197,Hardeman County,684.00,523.00,845.00,16.80,12.90,20.80,256.00,191.00,321.00,27.90,20.90,35.00,176.00,130.00,222.00,26.80,19.80,33.80,33602.00,30193.00,37011.00, , , , , , 
48,199,Hardin County,5692.00,4525.00,6860.00,11.20,8.90,13.40,2054.00,1571.00,2536.00,16.30,12.50,20.10,1390.00,1055.00,1725.00,15.10,11.40,18.70,52798.00,49493.00,56103.00, , , , , , 
48,201,Harris County,633112.00,606754.00,659470.00,16.30,15.60,17.00,259582.00,245120.00,274043.00,23.30,22.00,24.60,165198.00,154553.00,175843.00,21.50,20.10,22.80,49977.00,49235.00,50719.00, , , , , , 
48,203,Harrison County,10157.00,8319.00,11994.00,16.50,13.50,19.50,3648.00,2862.00,4433.00,23.70,18.60,28.80,2361.00,1806.00,2916.00,21.60,16.50,26.70,40873.00,37998.00,43749.00, , , , , , 
48,205,Hartley County,403.00,305.00,500.00,10.80,8.20,13.40,126.00,94.00,158.00,11.60,8.70,14.60,82.00,60.00,104.00,11.60,8.50,14.70,51456.00,46258.00,56653.00, , , , , , 
48,207,Haskell County,1076.00,836.00,1315.00,21.00,16.30,25.70,335.00,252.00,417.00,32.10,24.20,40.00,238.00,177.00,299.00,31.00,23.00,38.90,29237.00,26333.00,32142.00, , , , , , 
48,209,Hays County,18247.00,15624.00,20870.00,13.70,11.80,15.70,4392.00,3397.00,5388.00,13.10,10.10,16.00,2766.00,2103.00,3429.00,12.00,9.10,14.90,55132.00,52862.00,57401.00, , , , , , 
48,211,Hemphill County,292.00,223.00,361.00,9.10,6.90,11.20,99.00,74.00,124.00,12.40,9.30,15.50,65.00,48.00,82.00,11.90,8.80,15.10,52192.00,46866.00,57517.00, , , , , , 
48,213,Henderson County,12028.00,9987.00,14068.00,15.50,12.90,18.20,4574.00,3629.00,5519.00,25.20,20.00,30.40,3072.00,2398.00,3746.00,23.40,18.30,28.50,38990.00,36368.00,41612.00, , , , , , 
48,215,Hidalgo County,238683.00,221370.00,255997.00,34.00,31.50,36.40,110811.00,101887.00,119735.00,43.90,40.40,47.40,73380.00,67442.00,79318.00,43.80,40.30,47.40,30153.00,28663.00,31642.00, , , , , , 
48,217,Hill County,5814.00,4741.00,6886.00,16.90,13.80,20.00,2079.00,1635.00,2523.00,24.00,18.90,29.20,1366.00,1051.00,1681.00,22.00,16.90,27.10,38849.00,35460.00,42237.00, , , , , , 
48,219,Hockley County,3682.00,2893.00,4471.00,17.10,13.40,20.70,1370.00,1045.00,1695.00,23.20,17.70,28.70,831.00,630.00,1032.00,20.10,15.20,24.90,42113.00,39398.00,44827.00, , , , , , 
48,221,Hood County,5167.00,4146.00,6187.00,10.70,8.60,12.80,1816.00,1411.00,2221.00,17.20,13.40,21.10,1261.00,973.00,1549.00,16.60,12.80,20.40,52730.00,49518.00,55941.00, , , , , , 
48,223,Hopkins County,4833.00,3887.00,5778.00,14.60,11.70,17.40,1811.00,1410.00,2212.00,22.00,17.10,26.80,1176.00,905.00,1447.00,20.00,15.40,24.60,39105.00,36133.00,42077.00, , , , , , 
48,225,Houston County,4727.00,3782.00,5673.00,24.00,19.20,28.80,1476.00,1138.00,1813.00,32.90,25.30,40.40,1041.00,796.00,1286.00,32.40,24.80,40.00,33497.00,30405.00,36589.00, , , , , , 
48,227,Howard County,7129.00,5834.00,8424.00,25.90,21.20,30.60,2357.00,1856.00,2859.00,32.00,25.20,38.80,1455.00,1110.00,1800.00,28.70,21.90,35.50,37285.00,34137.00,40434.00, , , , , , 
48,229,Hudspeth County,1055.00,832.00,1278.00,32.40,25.60,39.30,404.00,305.00,504.00,45.20,34.10,56.40,277.00,205.00,349.00,42.50,31.40,53.50,25095.00,22544.00,27646.00, , , , , , 
48,231,Hunt County,13143.00,11261.00,15026.00,16.40,14.00,18.70,5096.00,4210.00,5981.00,25.50,21.10,30.00,3517.00,2868.00,4166.00,24.80,20.20,29.30,43330.00,40067.00,46593.00, , , , , , 
48,233,Hutchinson County,2916.00,2295.00,3538.00,13.60,10.70,16.50,1001.00,761.00,1241.00,18.20,13.90,22.60,630.00,472.00,788.00,15.90,11.90,19.90,44157.00,40526.00,47788.00, , , , , , 
48,235,Irion County,141.00,107.00,176.00,8.10,6.20,10.10,46.00,34.00,58.00,12.60,9.30,15.90,29.00,21.00,37.00,9.90,7.20,12.60,46796.00,42056.00,51537.00, , , , , , 
48,237,Jack County,1004.00,768.00,1240.00,13.00,10.00,16.10,287.00,215.00,358.00,16.00,12.00,19.90,184.00,136.00,232.00,13.90,10.30,17.50,44165.00,39922.00,48407.00, , , , , , 
48,239,Jackson County,2009.00,1541.00,2477.00,14.60,11.20,18.00,739.00,558.00,919.00,21.40,16.10,26.60,488.00,365.00,611.00,19.80,14.80,24.80,48497.00,44478.00,52516.00, , , , , , 
48,241,Jasper County,6968.00,5700.00,8237.00,20.80,17.00,24.50,2459.00,1951.00,2968.00,29.40,23.30,35.50,1590.00,1233.00,1947.00,26.40,20.50,32.40,36608.00,33542.00,39674.00, , , , , , 
48,243,Jeff Davis County,287.00,220.00,354.00,13.10,10.00,16.10,88.00,66.00,110.00,21.50,16.10,26.80,58.00,43.00,73.00,18.20,13.50,23.00,38850.00,34916.00,42784.00, , , , , , 
48,245,Jefferson County,38641.00,33891.00,43391.00,17.10,15.00,19.20,14202.00,11911.00,16494.00,24.50,20.50,28.50,9340.00,7765.00,10915.00,22.50,18.70,26.30,39499.00,37523.00,41475.00, , , , , , 
48,247,Jim Hogg County,1121.00,864.00,1377.00,22.80,17.60,28.10,427.00,320.00,534.00,32.20,24.10,40.30,292.00,216.00,368.00,31.40,23.30,39.60,32350.00,29059.00,35641.00, , , , , , 
48,249,Jim Wells County,8951.00,7213.00,10689.00,22.10,17.80,26.40,3580.00,2816.00,4343.00,30.70,24.10,37.20,2510.00,1945.00,3075.00,29.70,23.00,36.40,35528.00,32327.00,38729.00, , , , , , 
48,251,Johnson County,16531.00,13486.00,19575.00,11.30,9.20,13.30,6343.00,4993.00,7693.00,16.40,12.90,19.90,4163.00,3221.00,5105.00,14.90,11.50,18.30,53067.00,49911.00,56224.00, , , , , , 
48,253,Jones County,2914.00,2256.00,3572.00,20.60,15.90,25.20,987.00,742.00,1232.00,28.80,21.60,35.90,649.00,483.00,815.00,25.60,19.00,32.10,35584.00,32332.00,38836.00, , , , , , 
48,255,Karnes County,3026.00,2379.00,3674.00,26.50,20.80,32.10,954.00,722.00,1186.00,32.20,24.40,40.10,633.00,474.00,792.00,30.60,22.90,38.30,31818.00,28704.00,34932.00, , , , , , 
48,257,Kaufman County,10396.00,8500.00,12292.00,11.00,9.00,13.00,4117.00,3263.00,4970.00,15.80,12.50,19.10,2528.00,1944.00,3112.00,13.80,10.60,17.00,53935.00,50620.00,57250.00, , , , , , 
48,259,Kendall County,2637.00,2024.00,3249.00,8.60,6.60,10.50,952.00,716.00,1188.00,12.80,9.60,16.00,606.00,451.00,761.00,11.30,8.40,14.20,67471.00,61653.00,73289.00, , , , , , 
48,261,Kenedy County,62.00,47.00,76.00,15.90,12.10,19.50,21.00,16.00,27.00,23.60,18.00,30.30,13.00,9.00,17.00,16.90,11.70,22.10,30581.00,27402.00,33760.00, , , , , , 
48,263,Kent County,63.00,48.00,78.00,9.10,6.90,11.20,14.00,11.00,18.00,10.90,8.50,14.00,10.00,7.00,13.00,11.60,8.10,15.10,36697.00,32943.00,40450.00, , , , , , 
48,265,Kerr County,7502.00,6091.00,8912.00,16.40,13.30,19.50,3032.00,2412.00,3651.00,30.40,24.10,36.60,1855.00,1444.00,2266.00,26.20,20.40,32.00,42642.00,39464.00,45820.00, , , , , , 
48,267,Kimble County,785.00,602.00,968.00,17.80,13.60,21.90,297.00,223.00,370.00,31.90,24.00,39.70,198.00,147.00,249.00,28.30,21.00,35.60,35174.00,31630.00,38717.00, , , , , , 
48,269,King County,41.00,31.00,51.00,15.20,11.50,18.90,15.00,11.00,19.00,22.40,16.40,28.40,10.00,7.00,13.00,18.50,13.00,24.10,42117.00,37785.00,46449.00, , , , , , 
48,271,Kinney County,700.00,540.00,861.00,21.20,16.40,26.10,229.00,172.00,286.00,31.30,23.50,39.10,158.00,117.00,199.00,29.50,21.80,37.10,29010.00,26717.00,31304.00, , , , , , 
48,273,Kleberg County,7086.00,5634.00,8539.00,24.40,19.40,29.40,2489.00,1923.00,3055.00,32.80,25.30,40.20,1672.00,1265.00,2079.00,31.70,24.00,39.40,37008.00,33462.00,40554.00, , , , , , 
48,275,Knox County,695.00,535.00,854.00,20.30,15.60,24.90,299.00,224.00,374.00,34.60,25.90,43.30,203.00,150.00,256.00,31.30,23.10,39.50,30422.00,27561.00,33284.00, , , , , , 
48,277,Lamar County,7786.00,6372.00,9201.00,16.20,13.30,19.20,2804.00,2225.00,3382.00,23.20,18.40,28.00,1895.00,1439.00,2351.00,21.60,16.40,26.80,38110.00,34860.00,41361.00, , , , , , 
48,279,Lamb County,2635.00,2068.00,3202.00,19.50,15.30,23.70,1092.00,836.00,1348.00,29.00,22.20,35.80,692.00,525.00,859.00,26.30,20.00,32.70,33486.00,30449.00,36524.00, , , , , , 
48,281,Lampasas County,2787.00,2151.00,3423.00,13.60,10.50,16.70,1103.00,832.00,1375.00,22.80,17.20,28.50,707.00,525.00,889.00,20.00,14.80,25.10,45107.00,42179.00,48035.00, , , , , , 
48,283,La Salle County,1549.00,1192.00,1906.00,28.80,22.20,35.50,598.00,449.00,746.00,38.60,29.00,48.20,401.00,298.00,504.00,36.70,27.30,46.20,27960.00,25124.00,30795.00, , , , , , 
48,285,Lavaca County,2424.00,1883.00,2965.00,13.20,10.30,16.20,762.00,575.00,950.00,18.30,13.80,22.90,503.00,374.00,632.00,17.00,12.60,21.30,38025.00,34634.00,41415.00, , , , , , 
48,287,Lee County,1927.00,1480.00,2373.00,12.30,9.50,15.20,718.00,540.00,895.00,18.50,13.90,23.10,447.00,332.00,562.00,15.70,11.70,19.70,44875.00,40380.00,49370.00, , , , , , 
48,289,Leon County,2518.00,1964.00,3073.00,15.40,12.00,18.80,855.00,652.00,1057.00,23.20,17.70,28.70,566.00,423.00,709.00,21.70,16.20,27.20,38742.00,35030.00,42453.00, , , , , , 
48,291,Liberty County,10042.00,8220.00,11864.00,14.40,11.70,17.00,4073.00,3186.00,4961.00,21.20,16.60,25.80,2734.00,2104.00,3364.00,19.90,15.30,24.40,46159.00,43964.00,48353.00, , , , , , 
48,293,Limestone County,4376.00,3488.00,5264.00,21.30,17.00,25.60,1543.00,1188.00,1898.00,29.30,22.60,36.00,952.00,720.00,1184.00,25.10,19.00,31.20,35110.00,31865.00,38355.00, , , , , , 
48,295,Lipscomb County,425.00,329.00,522.00,14.30,11.10,17.60,155.00,116.00,194.00,19.60,14.70,24.50,104.00,77.00,131.00,18.70,13.80,23.50,45179.00,41210.00,49148.00, , , , , , 
48,297,Live Oak County,1753.00,1358.00,2149.00,18.10,14.00,22.10,516.00,389.00,643.00,24.70,18.60,30.70,343.00,255.00,431.00,22.10,16.50,27.80,39814.00,36018.00,43609.00, , , , , , 
48,299,Llano County,2254.00,1735.00,2773.00,12.40,9.60,15.30,740.00,556.00,923.00,23.70,17.80,29.60,486.00,360.00,612.00,21.70,16.10,27.40,41521.00,37710.00,45333.00, , , , , , 
48,301,Loving County,11.00,8.00,14.00,20.00,14.50,25.50,4.00,3.00,5.00,66.70,50.00,83.30,3.00,2.00,4.00,60.00,40.00,80.00,45691.00,40951.00,50431.00, , , , , , 
48,303,Lubbock County,43636.00,38681.00,48590.00,17.40,15.40,19.40,14189.00,11696.00,16682.00,21.90,18.10,25.80,9169.00,7372.00,10966.00,20.60,16.60,24.70,41223.00,39692.00,42755.00, , , , , , 
48,305,Lynn County,1171.00,897.00,1444.00,20.10,15.40,24.80,493.00,371.00,616.00,31.50,23.70,39.40,333.00,248.00,418.00,29.40,21.90,37.00,32840.00,29621.00,36060.00, , , , , , 
48,307,McCulloch County,1755.00,1363.00,2146.00,22.80,17.70,27.80,642.00,486.00,798.00,34.40,26.00,42.70,389.00,291.00,487.00,28.50,21.30,35.70,31681.00,28462.00,34901.00, , , , , , 
48,309,McLennan County,41777.00,37659.00,45896.00,19.10,17.20,21.00,14460.00,12486.00,16434.00,25.30,21.80,28.80,9079.00,7706.00,10452.00,22.70,19.30,26.10,40459.00,39045.00,41872.00, , , , , , 
